"","Transect","Station","Date","Tile.Type","Tile","Tile.Date","Taxa","cover_sum"
"1224",2,1,"01/04/2022","R","2 1 R","2 1 R 01/04/2022","BS",0.469840660786314
"1225",2,1,"01/04/2022","R","2 1 R","2 1 R 01/04/2022","CHM",0.00263921236158346
"1226",2,1,"01/04/2022","R","2 1 R","2 1 R 01/04/2022","LN",0.000374197384066587
"1227",2,1,"01/04/2022","R","2 1 R","2 1 R 01/04/2022","ME",0.109305275351368
"1228",2,1,"01/04/2022","R","2 1 R","2 1 R 01/04/2022","PV",0.0353554833041964
"1229",2,1,"01/04/2022","R","2 1 R","2 1 R 01/04/2022","SB",0.470611881990165
"1230",2,1,"09/10/2021","R","2 1 R","2 1 R 09/10/2021","AM",0.197216587923355
"1231",2,1,"09/10/2021","R","2 1 R","2 1 R 09/10/2021","BC",0.00157488226059655
"1232",2,1,"09/10/2021","R","2 1 R","2 1 R 09/10/2021","BS",0.441887088350246
"1233",2,1,"09/10/2021","R","2 1 R","2 1 R 09/10/2021","CHM",0.00264459850926016
"1234",2,1,"09/10/2021","R","2 1 R","2 1 R 09/10/2021","LN",0.000819500594530321
"1235",2,1,"09/10/2021","R","2 1 R","2 1 R 09/10/2021","ME",0.0805565321896148
"1236",2,1,"09/10/2021","R","2 1 R","2 1 R 09/10/2021","PV",0.0515180853673786
"1237",2,1,"09/10/2021","R","2 1 R","2 1 R 09/10/2021","SB",0.566867337174104
"1238",2,1,"09/10/2021","R","2 1 R","2 1 R 09/10/2021","US1",0.00365363537014006
"1239",2,1,"09/10/2021","R","2 1 R","2 1 R 09/10/2021","US2",0.00157488226059655
"1240",2,1,"12/04/2020","R","2 1 R","2 1 R 12/04/2020","AM",0.218024606551343
"1241",2,1,"12/04/2020","R","2 1 R","2 1 R 12/04/2020","BS",0.485029360814624
"1242",2,1,"12/04/2020","R","2 1 R","2 1 R 12/04/2020","LN",0.000157788347205707
"1243",2,1,"12/04/2020","R","2 1 R","2 1 R 12/04/2020","LS",0.000598454221165279
"1244",2,1,"12/04/2020","R","2 1 R","2 1 R 12/04/2020","ME",0.00981356692430377
"1245",2,1,"12/04/2020","R","2 1 R","2 1 R 12/04/2020","PV",0.0213312571450495
"1246",2,1,"12/04/2020","R","2 1 R","2 1 R 12/04/2020","REP",0.000129250891795482
"1247",2,1,"12/04/2020","R","2 1 R","2 1 R 12/04/2020","SB",0.461704001962949
"1248",2,1,"13/01/2021","R","2 1 R","2 1 R 13/01/2021","AM",0.153570617176251
"1249",2,1,"13/01/2021","R","2 1 R","2 1 R 13/01/2021","BS",0.487459052437555
"1250",2,1,"13/01/2021","R","2 1 R","2 1 R 13/01/2021","CHM",0.00310540164061291
"1251",2,1,"13/01/2021","R","2 1 R","2 1 R 13/01/2021","LN",0.000292865636147444
"1252",2,1,"13/01/2021","R","2 1 R","2 1 R 13/01/2021","LS",0.000297978596908442
"1253",2,1,"13/01/2021","R","2 1 R","2 1 R 13/01/2021","ME",0.0898513357164209
"1254",2,1,"13/01/2021","R","2 1 R","2 1 R 13/01/2021","PD",0.0138944114149822
"1255",2,1,"13/01/2021","R","2 1 R","2 1 R 13/01/2021","PV",0.065404906816757
"1256",2,1,"13/01/2021","R","2 1 R","2 1 R 13/01/2021","SB",0.419169884723628
"1257",2,1,"13/07/2021","R","2 1 R","2 1 R 13/07/2021","AM",0.119987972929326
"1258",2,1,"13/07/2021","R","2 1 R","2 1 R 13/07/2021","BC",0.00157488226059655
"1259",2,1,"13/07/2021","R","2 1 R","2 1 R 13/07/2021","BS",0.438172773592322
"1260",2,1,"13/07/2021","R","2 1 R","2 1 R 13/07/2021","CHM",0.00264459850926016
"1261",2,1,"13/07/2021","R","2 1 R","2 1 R 13/07/2021","LS",0.00105065398335315
"1262",2,1,"13/07/2021","R","2 1 R","2 1 R 13/07/2021","ME",0.0642431593469187
"1263",2,1,"13/07/2021","R","2 1 R","2 1 R 13/07/2021","PSP",0.00686407927911688
"1264",2,1,"13/07/2021","R","2 1 R","2 1 R 13/07/2021","SB",0.604218729641286
"1265",2,1,"13/07/2021","R","2 1 R","2 1 R 13/07/2021","US1",0.0295623067776457
"1266",2,1,"17/10/2020","R","2 1 R","2 1 R 17/10/2020","AM",0.192229724078263
"1267",2,1,"17/10/2020","R","2 1 R","2 1 R 17/10/2020","BS",0.43899435529137
"1268",2,1,"17/10/2020","R","2 1 R","2 1 R 17/10/2020","CHM",0.00309295514105133
"1269",2,1,"17/10/2020","R","2 1 R","2 1 R 17/10/2020","LN",0.00166563614744352
"1270",2,1,"17/10/2020","R","2 1 R","2 1 R 17/10/2020","ME",0.0688326337376016
"1271",2,1,"17/10/2020","R","2 1 R","2 1 R 17/10/2020","PD",0.0124263971462545
"1272",2,1,"17/10/2020","R","2 1 R","2 1 R 17/10/2020","PV",0.063193725468887
"1273",2,1,"17/10/2020","R","2 1 R","2 1 R 17/10/2020","SB",0.520344985394664
"1274",2,1,"20/01/2022","R","2 1 R","2 1 R 20/01/2022","AM",0.181602314361238
"1275",2,1,"20/01/2022","R","2 1 R","2 1 R 20/01/2022","BC",0.00157167476108413
"1276",2,1,"20/01/2022","R","2 1 R","2 1 R 20/01/2022","BS",0.475623222670066
"1277",2,1,"20/01/2022","R","2 1 R","2 1 R 20/01/2022","CHM",0.00263921236158346
"1278",2,1,"20/01/2022","R","2 1 R","2 1 R 20/01/2022","LN",0.0027820451843044
"1279",2,1,"20/01/2022","R","2 1 R","2 1 R 20/01/2022","ME",0.0961684768227806
"1280",2,1,"20/01/2022","R","2 1 R","2 1 R 20/01/2022","PV",0.043089584792962
"1281",2,1,"20/01/2022","R","2 1 R","2 1 R 20/01/2022","SB",0.503231441371006
"1282",2,1,"20/07/2020","R","2 1 R","2 1 R 20/07/2020","AM",0.204687404244878
"1283",2,1,"20/07/2020","R","2 1 R","2 1 R 20/07/2020","BS",0.415460660041712
"1284",2,1,"20/07/2020","R","2 1 R","2 1 R 20/07/2020","CHM",0.00154338461538462
"1285",2,1,"20/07/2020","R","2 1 R","2 1 R 20/07/2020","LN",0.000395719381688466
"1286",2,1,"20/07/2020","R","2 1 R","2 1 R 20/07/2020","LS",0.00994910820451843
"1287",2,1,"20/07/2020","R","2 1 R","2 1 R 20/07/2020","ME",0.0222188403876825
"1288",2,1,"20/07/2020","R","2 1 R","2 1 R 20/07/2020","PD",0.00839393579072533
"1289",2,1,"20/07/2020","R","2 1 R","2 1 R 20/07/2020","PV",0.0389148704259422
"1290",2,1,"20/07/2020","R","2 1 R","2 1 R 20/07/2020","REP",0.00154338461538462
"1291",2,1,"20/07/2020","R","2 1 R","2 1 R 20/07/2020","SB",0.589484451969084
"1292",2,1,"20/07/2020","R","2 1 R","2 1 R 20/07/2020","US1",0.131595068089805
"1293",2,1,"20/07/2020","R","2 1 R","2 1 R 20/07/2020","US2",0.00154338461538462
"1294",2,1,"21/01/2020","R","2 1 R","2 1 R 21/01/2020","AM",0.309317085020243
"1295",2,1,"21/01/2020","R","2 1 R","2 1 R 21/01/2020","BS",0.42367264581033
"1296",2,1,"21/01/2020","R","2 1 R","2 1 R 21/01/2020","ME",0.0135266733741882
"1297",2,1,"21/01/2020","R","2 1 R","2 1 R 21/01/2020","PS",0.000206896551724138
"1298",2,1,"21/01/2020","R","2 1 R","2 1 R 21/01/2020","PV",0.0196625455379883
"1299",2,1,"21/01/2020","R","2 1 R","2 1 R 21/01/2020","SB",0.493678212734634
"1300",2,1,"21/01/2020","R","2 1 R","2 1 R 21/01/2020","US1",0.00154338461538462
"1301",2,1,"27/04/2021","R","2 1 R","2 1 R 27/04/2021","AM",0.113920935592231
"1302",2,1,"27/04/2021","R","2 1 R","2 1 R 27/04/2021","BS",0.490699534025333
"1303",2,1,"27/04/2021","R","2 1 R","2 1 R 27/04/2021","CHM",0.00315620575743275
"1304",2,1,"27/04/2021","R","2 1 R","2 1 R 27/04/2021","ME",0.107161830671033
"1305",2,1,"27/04/2021","R","2 1 R","2 1 R 27/04/2021","PD",0.0145438763376932
"1306",2,1,"27/04/2021","R","2 1 R","2 1 R 27/04/2021","PV",0.0762205222789088
"1307",2,1,"27/04/2021","R","2 1 R","2 1 R 27/04/2021","SB",0.382227776887125
"1308",2,1,"27/04/2021","R","2 1 R","2 1 R 27/04/2021","US2",0.00157810287871638
"1309",2,1,"27/10/2019","R","2 1 R","2 1 R 27/10/2019","AM",0.359316848484848
"1310",2,1,"27/10/2019","R","2 1 R","2 1 R 27/10/2019","BS",0.375216266961109
"1311",2,1,"27/10/2019","R","2 1 R","2 1 R 27/10/2019","LN",0.000204399524375743
"1312",2,1,"27/10/2019","R","2 1 R","2 1 R 27/10/2019","LS",0.0065909631391201
"1313",2,1,"27/10/2019","R","2 1 R","2 1 R 27/10/2019","ME",0.0159871053858422
"1314",2,1,"27/10/2019","R","2 1 R","2 1 R 27/10/2019","PS",0.0130529131985731
"1315",2,1,"27/10/2019","R","2 1 R","2 1 R 27/10/2019","PV",0.0128841265145352
"1316",2,1,"27/10/2019","R","2 1 R","2 1 R 27/10/2019","SB",0.520469010428168
"1317",2,1,"27/10/2019","R","2 1 R","2 1 R 27/10/2019","US1",0.0758591512980834
"1318",2,2,"01/04/2022","R","2 2 R","2 2 R 01/04/2022","AM",0.362403323434637
"1319",2,2,"01/04/2022","R","2 2 R","2 2 R 01/04/2022","BS",0.499421081154266
"1320",2,2,"01/04/2022","R","2 2 R","2 2 R 01/04/2022","ME",0.104604518860176
"1321",2,2,"01/04/2022","R","2 2 R","2 2 R 01/04/2022","PV",0.0235136404064634
"1322",2,2,"01/04/2022","R","2 2 R","2 2 R 01/04/2022","SB",0.513561526866385
"1323",2,2,"01/04/2022","S","2 2 S","2 2 S 01/04/2022","AM",0.225941422594142
"1324",2,2,"01/04/2022","S","2 2 S","2 2 S 01/04/2022","BS",0.117154811715481
"1325",2,2,"01/04/2022","S","2 2 S","2 2 S 01/04/2022","CHM",0.00418410041841004
"1326",2,2,"01/04/2022","S","2 2 S","2 2 S 01/04/2022","ME",0.104602510460251
"1327",2,2,"01/04/2022","S","2 2 S","2 2 S 01/04/2022","PSP",0.0120643281807372
"1328",2,2,"01/04/2022","S","2 2 S","2 2 S 01/04/2022","SB",0.577405857740586
"1329",2,2,"09/10/2021","R","2 2 R","2 2 R 09/10/2021","AM",0.386638628438834
"1330",2,2,"09/10/2021","R","2 2 R","2 2 R 09/10/2021","BS",0.496971965795644
"1331",2,2,"09/10/2021","R","2 2 R","2 2 R 09/10/2021","ME",0.0712302755210777
"1332",2,2,"09/10/2021","R","2 2 R","2 2 R 09/10/2021","PSP",0.00815838287752675
"1333",2,2,"09/10/2021","R","2 2 R","2 2 R 09/10/2021","SB",0.600733439685232
"1334",2,2,"09/10/2021","S","2 2 S","2 2 S 09/10/2021","ACSP",0.00010332936979786
"1335",2,2,"09/10/2021","S","2 2 S","2 2 S 09/10/2021","AM",0.235173824130879
"1336",2,2,"09/10/2021","S","2 2 S","2 2 S 09/10/2021","BS",0.0961145194274029
"1337",2,2,"09/10/2021","S","2 2 S","2 2 S 09/10/2021","CHM",0.00408997955010225
"1338",2,2,"09/10/2021","S","2 2 S","2 2 S 09/10/2021","CO",0.00751902497027348
"1339",2,2,"09/10/2021","S","2 2 S","2 2 S 09/10/2021","EV",0.00762294887039239
"1340",2,2,"09/10/2021","S","2 2 S","2 2 S 09/10/2021","LN",0.000291319857312723
"1341",2,2,"09/10/2021","S","2 2 S","2 2 S 09/10/2021","LS",0.0028910820451843
"1342",2,2,"09/10/2021","S","2 2 S","2 2 S 09/10/2021","ME",0.110429447852761
"1343",2,2,"09/10/2021","S","2 2 S","2 2 S 09/10/2021","NL",0.00205802615933413
"1344",2,2,"09/10/2021","S","2 2 S","2 2 S 09/10/2021","PS",0.011021046373365
"1345",2,2,"09/10/2021","S","2 2 S","2 2 S 09/10/2021","PSP",0.00974399524375743
"1346",2,2,"09/10/2021","S","2 2 S","2 2 S 09/10/2021","SB",0.593047034764826
"1347",2,2,"09/10/2021","S","2 2 S","2 2 S 09/10/2021","US1",0.0274774078478002
"1348",2,2,"12/04/2020","R","2 2 R","2 2 R 12/04/2020","AM",0.197375250243255
"1349",2,2,"12/04/2020","R","2 2 R","2 2 R 12/04/2020","BS",0.50089232481203
"1350",2,2,"12/04/2020","R","2 2 R","2 2 R 12/04/2020","LS",0.000499524375743163
"1351",2,2,"12/04/2020","R","2 2 R","2 2 R 12/04/2020","ME",0.0259300652808492
"1352",2,2,"12/04/2020","R","2 2 R","2 2 R 12/04/2020","SB",0.643985881291464
"1353",2,2,"12/04/2020","R","2 2 R","2 2 R 12/04/2020","US1",0.00221141088014153
"1354",2,2,"12/04/2020","S","2 2 S","2 2 S 12/04/2020","AM",0.386
"1355",2,2,"12/04/2020","S","2 2 S","2 2 S 12/04/2020","BS",0.178
"1356",2,2,"12/04/2020","S","2 2 S","2 2 S 12/04/2020","CHM",0.002
"1357",2,2,"12/04/2020","S","2 2 S","2 2 S 12/04/2020","LN",0.0017833531510107
"1358",2,2,"12/04/2020","S","2 2 S","2 2 S 12/04/2020","LS",0.00570368608799049
"1359",2,2,"12/04/2020","S","2 2 S","2 2 S 12/04/2020","ME",0.00308442330558859
"1360",2,2,"12/04/2020","S","2 2 S","2 2 S 12/04/2020","PD",0.00733376932223543
"1361",2,2,"12/04/2020","S","2 2 S","2 2 S 12/04/2020","REP",0.000103923900118906
"1362",2,2,"12/04/2020","S","2 2 S","2 2 S 12/04/2020","SB",0.604
"1363",2,2,"12/04/2020","S","2 2 S","2 2 S 12/04/2020","US1",0.002
"1364",2,2,"13/01/2021","R","2 2 R","2 2 R 13/01/2021","AM",0.109961653869437
"1365",2,2,"13/01/2021","R","2 2 R","2 2 R 13/01/2021","BS",0.553649602256259
"1366",2,2,"13/01/2021","R","2 2 R","2 2 R 13/01/2021","EV",0.00429417360285375
"1367",2,2,"13/01/2021","R","2 2 R","2 2 R 13/01/2021","GU",0.00197705112960761
"1368",2,2,"13/01/2021","R","2 2 R","2 2 R 13/01/2021","LS",0.000278478002378121
"1369",2,2,"13/01/2021","R","2 2 R","2 2 R 13/01/2021","ME",0.151857998881443
"1370",2,2,"13/01/2021","R","2 2 R","2 2 R 13/01/2021","NL",0.00123067776456599
"1371",2,2,"13/01/2021","R","2 2 R","2 2 R 13/01/2021","PV",0.00941483102971582
"1372",2,2,"13/01/2021","R","2 2 R","2 2 R 13/01/2021","SB",0.437233264937659
"1373",2,2,"13/01/2021","S","2 2 S","2 2 S 13/01/2021","AM",0.255060728744939
"1374",2,2,"13/01/2021","S","2 2 S","2 2 S 13/01/2021","BS",0.32995951417004
"1375",2,2,"13/01/2021","S","2 2 S","2 2 S 13/01/2021","LN",0.000184185493460166
"1376",2,2,"13/01/2021","S","2 2 S","2 2 S 13/01/2021","ME",0.0809716599190283
"1377",2,2,"13/01/2021","S","2 2 S","2 2 S 13/01/2021","PD",0.00593674197384067
"1378",2,2,"13/01/2021","S","2 2 S","2 2 S 13/01/2021","PV",0.0143435393569445
"1379",2,2,"13/01/2021","S","2 2 S","2 2 S 13/01/2021","SB",0.380566801619433
"1380",2,2,"13/07/2021","R","2 2 R","2 2 R 13/07/2021","AM",0.0676500824253146
"1381",2,2,"13/07/2021","R","2 2 R","2 2 R 13/07/2021","BS",0.529253299405887
"1382",2,2,"13/07/2021","R","2 2 R","2 2 R 13/07/2021","ME",0.0687425890930534
"1383",2,2,"13/07/2021","R","2 2 R","2 2 R 13/07/2021","PS",0.00195757575757576
"1384",2,2,"13/07/2021","R","2 2 R","2 2 R 13/07/2021","PV",0.0420300263559617
"1385",2,2,"13/07/2021","R","2 2 R","2 2 R 13/07/2021","REP",0.00195757575757576
"1386",2,2,"13/07/2021","R","2 2 R","2 2 R 13/07/2021","SB",0.680858084860738
"1387",2,2,"13/07/2021","R","2 2 R","2 2 R 13/07/2021","US1",0.0136831121222391
"1388",2,2,"13/07/2021","S","2 2 S","2 2 S 13/07/2021","AM",0.191752577319588
"1389",2,2,"13/07/2021","S","2 2 S","2 2 S 13/07/2021","BS",0.0969072164948454
"1390",2,2,"13/07/2021","S","2 2 S","2 2 S 13/07/2021","CHM",0.00412371134020619
"1391",2,2,"13/07/2021","S","2 2 S","2 2 S 13/07/2021","LS",0.00191843043995244
"1392",2,2,"13/07/2021","S","2 2 S","2 2 S 13/07/2021","ME",0.045360824742268
"1393",2,2,"13/07/2021","S","2 2 S","2 2 S 13/07/2021","PD",0.0179792895056205
"1394",2,2,"13/07/2021","S","2 2 S","2 2 S 13/07/2021","PS",0.00899845422116528
"1395",2,2,"13/07/2021","S","2 2 S","2 2 S 13/07/2021","SB",0.717525773195876
"1396",2,2,"13/07/2021","S","2 2 S","2 2 S 13/07/2021","US1",0.228865979381443
"1397",2,2,"17/10/2020","R","2 2 R","2 2 R 17/10/2020","AM",0.152658924571832
"1398",2,2,"17/10/2020","R","2 2 R","2 2 R 17/10/2020","BS",0.509344570432329
"1399",2,2,"17/10/2020","R","2 2 R","2 2 R 17/10/2020","LN",0.00154518430439952
"1400",2,2,"17/10/2020","R","2 2 R","2 2 R 17/10/2020","LS",0.0070268727705113
"1401",2,2,"17/10/2020","R","2 2 R","2 2 R 17/10/2020","ME",0.146017306616772
"1402",2,2,"17/10/2020","R","2 2 R","2 2 R 17/10/2020","PV",0.00470023781212842
"1403",2,2,"17/10/2020","R","2 2 R","2 2 R 17/10/2020","SB",0.549814179087941
"1404",2,2,"17/10/2020","S","2 2 S","2 2 S 17/10/2020","AM",0.352
"1405",2,2,"17/10/2020","S","2 2 S","2 2 S 17/10/2020","BS",0.214
"1406",2,2,"17/10/2020","S","2 2 S","2 2 S 17/10/2020","CHM",0.002
"1407",2,2,"17/10/2020","S","2 2 S","2 2 S 17/10/2020","GU",0.000475980975029727
"1408",2,2,"17/10/2020","S","2 2 S","2 2 S 17/10/2020","LN",0.000565279429250892
"1409",2,2,"17/10/2020","S","2 2 S","2 2 S 17/10/2020","LS",0.0144184304399524
"1410",2,2,"17/10/2020","S","2 2 S","2 2 S 17/10/2020","ME",0.068
"1411",2,2,"17/10/2020","S","2 2 S","2 2 S 17/10/2020","PV",0.00168002378121284
"1412",2,2,"17/10/2020","S","2 2 S","2 2 S 17/10/2020","SB",0.498
"1413",2,2,"20/01/2022","R","2 2 R","2 2 R 20/01/2022","AM",0.37609887384013
"1414",2,2,"20/01/2022","R","2 2 R","2 2 R 20/01/2022","BS",0.487209593845012
"1415",2,2,"20/01/2022","R","2 2 R","2 2 R 20/01/2022","ME",0.090919446330897
"1416",2,2,"20/01/2022","R","2 2 R","2 2 R 20/01/2022","NL",0.00337241379310345
"1417",2,2,"20/01/2022","R","2 2 R","2 2 R 20/01/2022","PS",0.00183448275862069
"1418",2,2,"20/01/2022","R","2 2 R","2 2 R 20/01/2022","PSP",0.0489941816831576
"1419",2,2,"20/01/2022","R","2 2 R","2 2 R 20/01/2022","SB",0.547741543214916
"1420",2,2,"20/01/2022","S","2 2 S","2 2 S 20/01/2022","AM",0.238993710691824
"1421",2,2,"20/01/2022","S","2 2 S","2 2 S 20/01/2022","BS",0.115303983228512
"1422",2,2,"20/01/2022","S","2 2 S","2 2 S 20/01/2022","CHM",0.00419287211740042
"1423",2,2,"20/01/2022","S","2 2 S","2 2 S 20/01/2022","LN",0.00035731272294887
"1424",2,2,"20/01/2022","S","2 2 S","2 2 S 20/01/2022","ME",0.10272536687631
"1425",2,2,"20/01/2022","S","2 2 S","2 2 S 20/01/2022","PSP",0.00717170683797117
"1426",2,2,"20/01/2022","S","2 2 S","2 2 S 20/01/2022","SB",0.59538784067086
"1427",2,2,"20/07/2020","R","2 2 R","2 2 R 20/07/2020","AM",0.174408022768225
"1428",2,2,"20/07/2020","R","2 2 R","2 2 R 20/07/2020","BS",0.511560412997601
"1429",2,2,"20/07/2020","R","2 2 R","2 2 R 20/07/2020","LN",0.000604399524375743
"1430",2,2,"20/07/2020","R","2 2 R","2 2 R 20/07/2020","LS",0.0118211652794293
"1431",2,2,"20/07/2020","R","2 2 R","2 2 R 20/07/2020","ME",0.0761336631688854
"1432",2,2,"20/07/2020","R","2 2 R","2 2 R 20/07/2020","PV",0.00112068965517241
"1433",2,2,"20/07/2020","R","2 2 R","2 2 R 20/07/2020","REP",0.000411652794292509
"1434",2,2,"20/07/2020","R","2 2 R","2 2 R 20/07/2020","SB",0.60902202742504
"1435",2,2,"20/07/2020","R","2 2 R","2 2 R 20/07/2020","US1",0.169982247378437
"1436",2,2,"20/07/2020","R","2 2 R","2 2 R 20/07/2020","US2",0.00805653482994294
"1437",2,2,"20/07/2020","S","2 2 S","2 2 S 20/07/2020","AM",0.36
"1438",2,2,"20/07/2020","S","2 2 S","2 2 S 20/07/2020","BS",0.142
"1439",2,2,"20/07/2020","S","2 2 S","2 2 S 20/07/2020","CHM",0.002
"1440",2,2,"20/07/2020","S","2 2 S","2 2 S 20/07/2020","LN",0.00017217598097503
"1441",2,2,"20/07/2020","S","2 2 S","2 2 S 20/07/2020","LS",0.00512116527942925
"1442",2,2,"20/07/2020","S","2 2 S","2 2 S 20/07/2020","ME",0.028
"1443",2,2,"20/07/2020","S","2 2 S","2 2 S 20/07/2020","SB",0.564
"1444",2,2,"20/07/2020","S","2 2 S","2 2 S 20/07/2020","US1",0.737317360285375
"1445",2,2,"21/01/2020","R","2 2 R","2 2 R 21/01/2020","AM",0.241194959044671
"1446",2,2,"21/01/2020","R","2 2 R","2 2 R 21/01/2020","BS",0.473556070411322
"1447",2,2,"21/01/2020","R","2 2 R","2 2 R 21/01/2020","GU",0.000797384066587396
"1448",2,2,"21/01/2020","R","2 2 R","2 2 R 21/01/2020","ME",0.0324128188482678
"1449",2,2,"21/01/2020","R","2 2 R","2 2 R 21/01/2020","PV",0.0021858501783591
"1450",2,2,"21/01/2020","R","2 2 R","2 2 R 21/01/2020","REP",0.000310107015457788
"1451",2,2,"21/01/2020","R","2 2 R","2 2 R 21/01/2020","SB",0.671724746572313
"1452",2,2,"21/01/2020","R","2 2 R","2 2 R 21/01/2020","US1",0.000636979785969084
"1453",2,2,"21/01/2020","S","2 2 S","2 2 S 21/01/2020","AM",0.468
"1454",2,2,"21/01/2020","S","2 2 S","2 2 S 21/01/2020","BS",0.126
"1455",2,2,"21/01/2020","S","2 2 S","2 2 S 21/01/2020","CHM",0.002
"1456",2,2,"21/01/2020","S","2 2 S","2 2 S 21/01/2020","LN",0.00153400713436385
"1457",2,2,"21/01/2020","S","2 2 S","2 2 S 21/01/2020","LS",0.00165564803804994
"1458",2,2,"21/01/2020","S","2 2 S","2 2 S 21/01/2020","ME",0.00190249702734839
"1459",2,2,"21/01/2020","S","2 2 S","2 2 S 21/01/2020","PD",0.00637895362663496
"1460",2,2,"21/01/2020","S","2 2 S","2 2 S 21/01/2020","REP",0.000207372175980975
"1461",2,2,"21/01/2020","S","2 2 S","2 2 S 21/01/2020","SB",0.616
"1462",2,2,"27/04/2021","R","2 2 R","2 2 R 27/04/2021","AM",0.0745957710528596
"1463",2,2,"27/04/2021","R","2 2 R","2 2 R 27/04/2021","BS",0.555128364878235
"1464",2,2,"27/04/2021","R","2 2 R","2 2 R 27/04/2021","LN",0.000859690844233056
"1465",2,2,"27/04/2021","R","2 2 R","2 2 R 27/04/2021","ME",0.147537371384799
"1466",2,2,"27/04/2021","R","2 2 R","2 2 R 27/04/2021","NL",0.00123317479191439
"1467",2,2,"27/04/2021","R","2 2 R","2 2 R 27/04/2021","PV",0.0117051893918617
"1468",2,2,"27/04/2021","R","2 2 R","2 2 R 27/04/2021","SB",0.345627275222623
"1469",2,2,"27/04/2021","S","2 2 S","2 2 S 27/04/2021","AM",0.180043383947939
"1470",2,2,"27/04/2021","S","2 2 S","2 2 S 27/04/2021","BS",0.31236442516269
"1471",2,2,"27/04/2021","S","2 2 S","2 2 S 27/04/2021","LS",0.000270868014268728
"1472",2,2,"27/04/2021","S","2 2 S","2 2 S 27/04/2021","ME",0.0911062906724512
"1473",2,2,"27/04/2021","S","2 2 S","2 2 S 27/04/2021","PD",0.0189902200407015
"1474",2,2,"27/04/2021","S","2 2 S","2 2 S 27/04/2021","SB",0.327548806941432
"1475",2,2,"27/10/2019","R","2 2 R","2 2 R 27/10/2019","AM",0.257678413445378
"1476",2,2,"27/10/2019","R","2 2 R","2 2 R 27/10/2019","BS",0.463706848651039
"1477",2,2,"27/10/2019","R","2 2 R","2 2 R 27/10/2019","LN",0.0005179548156956
"1478",2,2,"27/10/2019","R","2 2 R","2 2 R 27/10/2019","LS",0.00707633769322235
"1479",2,2,"27/10/2019","R","2 2 R","2 2 R 27/10/2019","ME",0.0259300652808492
"1480",2,2,"27/10/2019","R","2 2 R","2 2 R 27/10/2019","PS",0.00140368608799049
"1481",2,2,"27/10/2019","R","2 2 R","2 2 R 27/10/2019","PV",0.000741379310344828
"1482",2,2,"27/10/2019","R","2 2 R","2 2 R 27/10/2019","SB",0.687000368332596
"1483",2,2,"27/10/2019","R","2 2 R","2 2 R 27/10/2019","US1",0.00215374554102259
"1484",2,2,"27/10/2019","S","2 2 S","2 2 S 27/10/2019","AM",0.508
"1485",2,2,"27/10/2019","S","2 2 S","2 2 S 27/10/2019","BS",0.108
"1486",2,2,"27/10/2019","S","2 2 S","2 2 S 27/10/2019","CHM",0.002
"1487",2,2,"27/10/2019","S","2 2 S","2 2 S 27/10/2019","LN",0.000218668252080856
"1488",2,2,"27/10/2019","S","2 2 S","2 2 S 27/10/2019","LS",0.00184601664684899
"1489",2,2,"27/10/2019","S","2 2 S","2 2 S 27/10/2019","ME",0.002
"1490",2,2,"27/10/2019","S","2 2 S","2 2 S 27/10/2019","PD",0.00178751486325803
"1491",2,2,"27/10/2019","S","2 2 S","2 2 S 27/10/2019","PS",0.00709976218787158
"1492",2,2,"27/10/2019","S","2 2 S","2 2 S 27/10/2019","SB",0.624
"1493",2,2,"27/10/2019","S","2 2 S","2 2 S 27/10/2019","US1",0.00274756242568371
"1494",2,3,"01/04/2022","R","2 3 R","2 3 R 01/04/2022","AM",0.0888966499776122
"1495",2,3,"01/04/2022","R","2 3 R","2 3 R 01/04/2022","BS",0.530430968372207
"1496",2,3,"01/04/2022","R","2 3 R","2 3 R 01/04/2022","CHM",0.00132282996432818
"1497",2,3,"01/04/2022","R","2 3 R","2 3 R 01/04/2022","ME",0.119669760247486
"1498",2,3,"01/04/2022","R","2 3 R","2 3 R 01/04/2022","PV",0.0387879256837825
"1499",2,3,"01/04/2022","R","2 3 R","2 3 R 01/04/2022","REP",0.000531034482758621
"1500",2,3,"01/04/2022","R","2 3 R","2 3 R 01/04/2022","SB",0.393796067895958
"1501",2,3,"01/04/2022","S","2 3 S","2 3 S 01/04/2022","AM",0.195378151260504
"1502",2,3,"01/04/2022","S","2 3 S","2 3 S 01/04/2022","BS",0.142857142857143
"1503",2,3,"01/04/2022","S","2 3 S","2 3 S 01/04/2022","CHM",0.0294117647058824
"1504",2,3,"01/04/2022","S","2 3 S","2 3 S 01/04/2022","ME",0.132352941176471
"1505",2,3,"01/04/2022","S","2 3 S","2 3 S 01/04/2022","PV",0.0748797949619801
"1506",2,3,"01/04/2022","S","2 3 S","2 3 S 01/04/2022","SB",0.453781512605042
"1507",2,3,"09/10/2021","R","2 3 R","2 3 R 09/10/2021","ACSP",0.0025205707491082
"1508",2,3,"09/10/2021","R","2 3 R","2 3 R 09/10/2021","AM",0.170157194441405
"1509",2,3,"09/10/2021","R","2 3 R","2 3 R 09/10/2021","BS",0.476441113177955
"1510",2,3,"09/10/2021","R","2 3 R","2 3 R 09/10/2021","CHM",0.00262635240197666
"1511",2,3,"09/10/2021","R","2 3 R","2 3 R 09/10/2021","CO",0.000590011890606421
